ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40028464,2.8812354,up,RP11-734K21.5,3273,chr2,+,9246721,9249994,5.375927,2.3294015,2.3237648,6.158021,3.280411,2.3668175,0.090760605
ASHGV40010150,2.2536557,up,G018720,4606,chr12,-,63007766,63012372,2.3348548,2.6166399,6.2732167,2.3474622,4.1232495,2.3668175,0.161307833
ASHGV40036843,3.3929664,up,LINC00578,1222,chr3,+,177159708,177470492,5.0902004,3.9945042,6.4227133,2.6691139,4.822654,2.83729,0.021835703
ASHGV40030369,2.3405138,down,G048832,2010,chr2,+,240522318,240524691,2.798059,3.285007,3.723985,2.3474622,3.6740103,4.39253,0.001633303
ASHGV40009802,3.3280836,down,G017623,4761,chr12,-,32254812,32259573,2.3348548,2.5741274,4.082943,4.0373745,4.861887,5.312929,0.007076034
ASHGV40056170,6.2922195,down,GSE61474_XLOC_021757,1890,chr15,-,39157044,39401999,4.0826893,4.898838,4.081949,3.5511382,3.865652,6.7496223,2.28827E-06
ASHGV40046354,3.5507266,down,DPY19L2P1,2827,chr7,-,35120898,35225774,6.176251,6.1181774,5.4143887,5.3748407,5.3729334,7.5194325,9.84828E-06
ASHGV40040769,3.4556099,down,G067430,862,chr5,-,126412719,126424911,5.515651,5.3226743,6.1442633,5.5944905,5.131839,7.330724,5.96474E-06
ASHGV40031805,3.8011624,down,G002517,3934,chr1,+,58877728,58909224,3.201538,2.674902,4.427059,2.3474622,4.345227,5.3256783,0.001931239
ASHGV40038488,2.6403885,down,NOP14-AS1,3188,chr4,+,2937272,2943778,10.757453,10.380463,12.092578,10.368209,9.863336,12.093158,0.005975523
ASHGV40031337,2.3244728,down,RP4-784A16.2,675,chr1,+,53753695,53755378,7.2094374,7.5760193,7.9310565,7.458481,7.735003,8.798903,8.83276E-06
ASHGV40031337,2.3244728,down,RP4-784A16.2,675,chr1,+,53753695,53755378,7.2094374,7.5760193,7.9310565,7.458481,7.735003,8.798903,8.83276E-06
ASHGV40031337,2.3244728,down,RP4-784A16.2,675,chr1,+,53753695,53755378,7.2094374,7.5760193,7.9310565,7.458481,7.735003,8.798903,8.83276E-06
ASHGV40031337,2.3244728,down,RP4-784A16.2,675,chr1,+,53753695,53755378,7.2094374,7.5760193,7.9310565,7.458481,7.735003,8.798903,8.83276E-06
ASHGV40013514,38.0665437,down,RP11-353N4.1,398,chr1,-,149590751,149591762,7.9448686,12.680832,12.646594,10.165351,6.143491,15.166679,0.003582169
ASHGV40049139,4.9772595,down,LINC01605,528,chr8,-,37373923,37378904,4.985942,5.655196,4.53513,5.005288,4.798383,7.3113394,1.5697E-06
ASHGV40054890,3.5294796,down,XLOC_008847,856,chr10,-,72762836,72765495,2.3348548,6.4594755,8.431911,3.0630512,3.994,6.676114,0.146957641
ASHGV40002274,2.8062834,down,RP11-354M1.2,562,chr16,-,68848232,68857429,5.494544,4.8090453,4.9788594,5.2033153,4.92249,6.5703115,1.83509E-06
ASHGV40059514,4.8298836,down,XLOC_006804,418,chr8,+,57942968,57965702,4.5669136,4.7917767,5.439157,4.8757153,4.1098323,7.0286674,5.87103E-06
ASHGV40005280,3.2468149,down,LINC00707,3087,chr10,+,6821559,6884868,3.5289264,7.0940323,3.6660533,5.230906,2.4890327,6.1008153,0.067269367
ASHGV40006410,2.3151548,down,G011962,1904,chr10,+,132545483,132550076,7.1527705,8.139075,7.3292894,7.3998814,7.6888304,8.753078,0.000110233
ASHGV40040795,2.9210829,down,G067528,1282,chr5,-,131525737,131527019,9.227588,7.4669785,9.881671,10.434771,10.238585,10.996422,0.020455462
ASHGV40030037,3.6655472,down,AC007879.7,806,chr2,+,208104373,208110312,4.6012444,4.4349394,4.459489,5.3752346,5.0986447,6.667939,8.77221E-06
ASHGV40055739,2.2326194,down,AX747158,2628,chr10,-,81522330,81524958,6.5010214,7.026476,7.427615,8.208986,11.179165,9.22739,0.198323428
ASHGV40059686,4.4243447,down,XLOC_010880,522,chr14,+,77391087,77394837,3.7991712,4.590519,5.105658,4.3518324,4.806643,6.6762285,1.06102E-05
ASHGV40052194,6.1893721,down,FAM225B,5836,chr9,-,115867002,115873957,7.0149555,9.961023,9.013192,3.9002492,7.275295,10.062736,0.03512372
ASHGV40046547,2.4134977,down,G075930,1510,chr7,-,54671202,54677638,5.161515,5.3871427,5.936484,5.578015,6.340466,6.95185,0.000287833
ASHGV40028044,7.5510378,down,XLOC_002486,878,chr2,-,217726273,217730405,2.3348548,2.3294015,2.3237648,2.3474622,2.4097345,5.2657185,7.77463E-16
ASHGV40049336,3.2267155,down,RP11-44D19.1,780,chr8,-,58802134,58803368,3.5383327,4.70087,5.163698,4.3411703,5.5714087,6.3531623,0.001299797
ASHGV40048507,5.7459866,down,G078243,1373,chr7,+,134396157,134454182,2.3348548,2.3294015,2.3237648,3.1350188,2.674902,5.082143,2.45309E-07
ASHGV40059522,7.0584626,down,XLOC_007038,608,chr8,-,29386852,29387791,6.232187,6.8144536,5.7745366,6.5043035,4.9844494,8.88134,2.11465E-05
ASHGV40059164,2.4699473,down,G087584,334,chrX,-,12842280,12895554,6.210152,7.8057785,6.0117407,7.133505,6.5942926,8.055574,0.003925761
ASHGV40008543,2.4182818,down,RP11-864I4.4,391,chr11,+,62313470,62315171,6.1360025,5.795852,5.3337965,5.711274,6.471175,7.1636024,0.000171946
ASHGV40008543,2.4182818,down,RP11-864I4.4,391,chr11,+,62313470,62315171,6.1360025,5.795852,5.3337965,5.711274,6.471175,7.1636024,0.000171946
ASHGV40052550,2.3857279,down,G009198,2759,chr10,-,37304445,37327215,8.040149,7.161435,7.4450216,7.246379,6.864738,8.605974,0.000207965
ASHGV40049818,3.8358528,down,GSE61474_XLOC_062324,568,chr8,-,118626472,118725834,6.14122,6.505842,5.459174,4.724511,5.4449463,7.594686,0.000238251
ASHGV40005619,2.3001101,down,G009551,7110,chr10,+,49489911,49497854,6.792658,7.8972893,7.3181496,7.9448686,9.028415,8.997979,0.012247095
ASHGV40037313,2.8973823,down,RP11-380P13.2,639,chr4,-,23724884,23735202,2.9048643,4.6545434,3.9981446,4.1451483,4.385454,5.552381,0.000905232
ASHGV40006291,7.2000853,down,G011620,450,chr10,+,121836338,121852278,4.629487,9.309914,5.46245,8.738911,8.940733,10.264313,0.019785072
ASHGV40052566,3.2623064,down,PGM5P3-AS1,601,chr9,+,72689,75294,5.2700605,4.7558975,4.545604,4.790278,5.061906,6.5906415,8.80704E-07
ASHGV40040975,15.5817985,down,AF268386,4462,chr1,+,162751900,162756362,7.7598257,15.022692,6.467498,6.446112,8.509813,12.802978,0.037853618
ASHGV40014261,2.6980897,down,RP1-261D10.2,464,chr14,-,71773886,71778076,7.050607,5.9718714,7.814415,7.4306436,5.3549714,8.15644,0.014405732
ASHGV40050463,2.2665033,down,RP11-51J9.6,645,chr8,+,30054919,30055564,5.18849,6.58875,7.4141736,5.6834717,6.6011834,7.475682,0.016250725
ASHGV40012419,2.722939,down,G021428,3856,chr13,-,31476454,31480310,4.1391764,4.32178,2.9294183,3.153981,2.657036,4.885443,0.002492463
ASHGV40021774,3.3136715,down,AK027091,845,chr17,+,41381731,41382576,9.196196,8.701378,10.494901,11.007725,10.816802,11.771831,0.005630823
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40023077,2.762916,down,RP11-874J12.4,1455,chr18,+,3653409,3656282,4.1355634,8.046777,7.11498,8.05453,7.433791,8.42332,0.078849675
ASHGV40026068,8.5164915,down,AK097618,1643,chr19,+,55670306,55688908,4.526687,6.3483567,4.8627443,5.926629,4.8652544,8.3961935,2.19642E-05
ASHGV40032888,19.0805747,down,P2RX6P,124,chr22,-,21396680,21398538,2.3348548,5.892142,3.0619664,4.380493,3.7385452,8.135633,0.000112075
ASHGV40041809,2.4376988,down,G065982,474,chr5,+,61339892,61361223,3.8951936,3.8356376,3.3246956,3.5483294,3.1462913,4.8355494,1.96308E-05
ASHGV40051655,5.0965754,down,AK124533,4378,chr9,-,32954488,32958868,2.3348548,2.3294015,2.3237648,5.083475,5.877673,5.939362,0.016958788
ASHGV40037834,2.1205485,down,RP11-556I14.2,575,chr4,-,105575030,105887950,2.6364017,3.75539,3.7142324,2.993946,3.7611344,4.4566584,0.001699153
ASHGV40055411,2.4367019,down,RP3-473B4.3,961,chrX,+,134083578,134087412,2.3348548,3.5280628,4.4036016,2.3474622,3.8183184,4.5713897,0.014074074
ASHGV40040456,3.5984546,down,RASGRF2-AS1,539,chr5,-,80243511,80256726,2.3348548,5.5712132,2.3237648,8.306363,2.324807,6.019578,0.165158513
ASHGV40019668,2.5068427,down,AF070569,2207,chr17,-,1614813,1617020,10.9071665,10.739012,11.39049,12.374255,12.200649,12.848186,0.003939088
ASHGV40023212,2.5772241,down,G036869,2497,chr18,+,21068118,21072016,6.8707204,6.1048717,7.438257,6.434619,6.780972,8.091706,0.000288806
ASHGV40029295,11.2046728,down,G045228,2258,chr2,+,107630821,107720137,3.9892921,4.5460277,4.2287836,4.947252,4.5879965,7.945899,2.49162E-08
ASHGV40041010,2.5730561,down,G005186,1117,chr1,+,162847926,162893487,3.994,6.2224774,4.4643154,3.9520767,4.222216,5.9345,0.01215969
ASHGV40052221,14.6886575,down,RP11-445L6.3,427,chr9,-,118014816,118016530,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.2086887,2.67125E-21
ASHGV40054213,2.0071287,down,G089248,694,chrX,-,92913170,92923578,4.1767945,4.0217104,3.9501262,3.1063893,4.628454,4.981828,0.003626588
ASHGV40016547,3.0776499,down,G026710,13381,chr15,+,26332315,26345894,3.7770307,3.8839226,4.8459244,2.3474622,4.907043,5.5741057,0.008207835
ASHGV40023206,45.5153415,down,G036844,2208,chr18,+,20275072,20278304,2.3348548,2.3294015,2.9181383,2.3474622,2.5374432,8.001741,3.48693E-11
ASHGV40001581,2.1370897,down,CTD-2263F21.1,456,chr5,-,38461028,38468409,2.3348548,6.290174,2.3237648,2.3474622,7.451172,5.245133,0.359026346
ASHGV40001581,2.1370897,down,CTD-2263F21.1,456,chr5,-,38461028,38468409,2.3348548,6.290174,2.3237648,2.3474622,7.451172,5.245133,0.359026346
ASHGV40001581,2.1370897,down,CTD-2263F21.1,456,chr5,-,38461028,38468409,2.3348548,6.290174,2.3237648,2.3474622,7.451172,5.245133,0.359026346
ASHGV40001581,2.1370897,down,CTD-2263F21.1,456,chr5,-,38461028,38468409,2.3348548,6.290174,2.3237648,2.3474622,7.451172,5.245133,0.359026346
ASHGV40001766,2.3045994,down,RP11-157I4.4,546,chr8,+,82351670,82434053,5.8114285,4.2329803,6.9474096,6.055515,6.3043365,7.07485,0.028315833
ASHGV40001766,2.3045994,down,RP11-157I4.4,546,chr8,+,82351670,82434053,5.8114285,4.2329803,6.9474096,6.055515,6.3043365,7.07485,0.028315833
ASHGV40001766,2.3045994,down,RP11-157I4.4,546,chr8,+,82351670,82434053,5.8114285,4.2329803,6.9474096,6.055515,6.3043365,7.07485,0.028315833
ASHGV40006857,21.0204746,down,G013254,1809,chr11,-,37491392,37494176,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.7257814,9.81052E-22
ASHGV40028190,2.1812824,down,G048460,1783,chr2,-,231827593,231833722,5.0837994,4.3541217,5.2342777,3.5885777,5.2686157,5.831055,0.008524075
ASHGV40016134,12.200138,down,RP11-10O17.1,3385,chr15,-,74770410,74782627,6.6676884,7.995174,7.2494597,7.9461536,6.3171315,10.843947,4.88668E-06
ASHGV40002044,29.4601073,down,RP11-818F20.5,701,chr12,-,104656091,104674500,4.3069654,11.031788,3.625309,5.2641397,4.947394,10.71581,0.006293384
ASHGV40044298,5.0559462,down,RP11-230C9.2,718,chr6,-,157097493,157098211,4.0493736,7.7442966,6.187937,6.917593,6.9683642,8.711494,0.006001122
ASHGV40052861,2.2189008,down,G084625,1259,chr9,+,42340848,42349978,2.3348548,4.777708,2.3439147,2.3474622,2.4582193,4.002277,0.04410841
ASHGV40034545,3.2205895,down,G056203,855,chr3,-,70973910,70981929,5.560034,5.655547,6.302423,5.671767,6.224955,7.57027,4.9639E-06
ASHGV40023353,2.119123,down,RP11-49K24.8,2117,chr18,+,44632316,44634433,5.956793,5.5878134,6.9865546,6.539637,6.733073,7.4442415,0.002944536
ASHGV40034570,2.3037654,down,FAM86DP,2527,chr3,-,75470702,75484266,4.338484,6.008425,4.409615,6.0121174,4.3882594,6.235374,0.016774978
ASHGV40007073,7.4495889,down,CTD-2531D15.4,510,chr11,-,62189316,62194196,3.1115484,2.6519856,4.8693986,5.060581,4.2329803,6.8824596,0.000295754
ASHGV40038171,3.788327,down,G063489,3839,chr4,-,157226744,157251749,2.7549033,2.8347404,2.3237648,4.784563,2.8362167,5.0283985,0.002088532
ASHGV40056317,2.3010252,down,AFG3L1P,3186,chr16,+,90038987,90063028,5.7683225,7.447385,5.683996,6.651128,6.3496246,7.582368,0.005746325
ASHGV40030667,2.2890235,down,G049801,1778,chr20,-,23503075,23505117,5.5050106,4.698142,5.052086,5.049786,4.770792,6.2098956,3.01762E-05
ASHGV40049760,2.3801521,down,G008169,4001,chr10,-,3804355,3808739,4.4803386,3.6589258,4.5415545,3.1105983,4.629134,5.335164,0.003080891
ASHGV40028386,3.1940869,down,XLOC_001314,1235,chr2,+,1562697,1567389,5.0718017,5.762696,5.5483603,5.483697,5.9318857,7.2350917,2.94166E-06
ASHGV40044695,12.644229,down,RP11-439H9.1,312,chr6,+,23337938,23346788,6.9537153,7.761186,7.378956,7.8774424,6.4648695,10.947641,6.6026E-07
ASHGV40047166,4.4679828,down,G078212,6788,chr7,-,132813563,132824704,2.3348548,3.6039476,2.4955099,3.5308707,2.5159788,5.055856,5.12507E-05
ASHGV40010124,2.5028506,down,G018637,507,chr12,-,58872988,58903087,2.3348548,5.9613075,4.9996696,4.2798176,4.967056,5.8321133,0.060396147
ASHGV40023628,4.6449534,down,G038306,3386,chr18,+,77370624,77375962,2.3348548,2.3294015,6.0059586,2.3474622,2.3653123,5.292262,0.016425203
ASHGV40020432,2.1842466,down,CTD-2020K17.1,1077,chr17,-,43295622,43297792,5.5744085,4.3513536,6.1297064,6.140537,2.8668728,6.1397114,0.11022523
ASHGV40050381,5.8305117,down,G079878,5582,chr8,+,23203727,23217644,3.8989754,4.0304217,3.3223019,2.688169,3.4218745,6.015971,5.16588E-06
ASHGV40032834,11.052657,down,DGCR11,2214,chr22,-,19033674,19035888,7.335223,6.7231445,5.511948,7.8807344,6.4634285,10.249217,2.53371E-05
ASHGV40032834,11.052657,down,DGCR11,2214,chr22,-,19033674,19035888,7.335223,6.7231445,5.511948,7.8807344,6.4634285,10.249217,2.53371E-05
ASHGV40032834,11.052657,down,DGCR11,2214,chr22,-,19033674,19035888,7.335223,6.7231445,5.511948,7.8807344,6.4634285,10.249217,2.53371E-05
ASHGV40032834,11.052657,down,DGCR11,2214,chr22,-,19033674,19035888,7.335223,6.7231445,5.511948,7.8807344,6.4634285,10.249217,2.53371E-05
ASHGV40037588,2.5177669,down,SYT14L,721,chr4,-,68928265,68928986,6.4333415,2.3294015,2.3237648,6.291954,2.324807,5.2727985,0.21491347
ASHGV40020247,2.7863736,down,G007039,4216,chr1,-,223385316,223390709,3.825103,5.304976,3.199231,5.505096,3.293529,5.7039757,0.017295531
ASHGV40052974,2.2621968,down,G085117,949,chr9,+,78063021,78072006,7.2488384,6.5231533,7.7868695,6.5731397,7.523862,8.308897,0.001629693
ASHGV40003619,2.4464334,down,LOC645166,643,chr1,+,148928312,148951595,11.851052,13.140095,9.919435,10.614554,10.930674,12.581842,0.049082726
ASHGV40030948,6.5522133,down,XLOC_013773,5835,chr20,-,46749593,46755525,2.3348548,4.5080457,4.548376,4.99025,3.7541094,6.7391095,0.00040401
ASHGV40044238,3.2474177,down,RP11-350J20.5,1117,chr6,-,150117710,150119308,8.0815525,8.67396,6.3586016,8.665287,4.5026765,8.9557085,0.068668219
ASHGV40004576,2.7575537,down,LOC101929384,761,chr12,+,312810,314259,7.79737,8.796465,8.340742,9.526889,8.154709,9.986624,0.001181636
ASHGV40060658,2.0093657,down,uc.469,222,chrX,-,25018052,25018274,2.7021918,4.041123,3.1721888,5.163371,3.778456,4.7782063,0.043026453
ASHGV40031049,3.0933833,down,RP11-380D15.3,453,chr20,-,54871022,54874216,2.7624176,2.3294015,3.7853782,2.8140552,4.2141995,4.810276,0.001670668
ASHGV40029472,6.2561513,down,G045831,353,chr2,+,128051780,128053552,10.260612,9.876095,10.139923,10.278734,8.677524,12.491853,2.20577E-05
ASHGV40018758,2.3075332,down,G029962,819,chr16,+,18355922,18362196,7.505791,7.5840745,5.525105,7.209707,7.7104254,8.313372,0.017431958
ASHGV40053383,2.5030989,down,RP11-27I1.4,1017,chr9,+,123560831,123561848,4.8135405,7.2365,7.774479,5.6757364,5.7593927,7.575645,0.041153335
ASHGV40058931,6.9885857,down,XLOC_005888,901,chr6,-,156130116,156133176,3.1131585,3.7381065,4.5702176,4.1268845,3.9345753,6.701589,2.57888E-06
ASHGV40020010,3.5620153,down,AURKAPS1,1537,chr1,-,220439520,220441057,13.286273,14.9819565,13.571507,14.785505,14.772165,16.112175,0.000817854
ASHGV40026437,2.617143,down,RP11-130L8.2,439,chr2,-,20786007,20786446,4.5852523,4.933865,6.160333,5.701364,5.621277,6.788411,0.001180497
ASHGV40050406,4.9528894,down,DKFZp451J181,806,chr8,+,25272425,25273231,11.725069,13.293145,12.934725,12.394438,9.346996,14.247145,0.010890327
ASHGV40004375,6.9616014,down,LOC100996579,2348,chr2,+,162101249,162105561,2.3348548,7.320936,2.8147078,3.8674123,3.282893,6.72358,0.013421822
ASHGV40049311,3.2095072,down,SBF1P1,6125,chr8,-,56361756,56367881,11.864162,11.412748,11.762345,12.713374,11.612987,13.555475,6.72589E-05
ASHGV40059469,2.4159163,down,XLOC_005238,956,chr6,+,30259313,30271912,3.6555862,3.8504684,2.3237648,4.6028266,5.0058146,5.1602626,0.024809921
ASHGV40002099,2.4219153,down,RP11-332E19.2,525,chr14,-,78745914,78749719,9.507586,9.511572,10.683868,9.527445,10.268727,11.175988,0.00079988
ASHGV40016398,4.2085766,down,NR2F2-AS1,1161,chr15,-,96809615,96870590,7.2128596,6.690531,5.8905015,6.3179445,4.4036016,8.17642,0.002465473
ASHGV40046362,2.865873,down,G075312,2657,chr7,-,35668485,35671142,7.7134767,8.961287,6.204331,8.710062,7.433125,9.323431,0.015120835
ASHGV40047058,2.6430791,down,G077871,548,chr7,-,121851599,121879023,2.3348548,6.062789,2.3237648,3.8159063,2.324807,4.774644,0.091634609
ASHGV40041813,2.1096742,down,G065993,2013,chr5,+,61684786,61686799,12.059274,11.020303,11.703559,11.624826,11.896172,12.737847,0.000295863
ASHGV40033470,4.5819855,down,LL22NC03-23C6.13,779,chr22,+,22390742,22394463,2.9475174,3.2661076,2.9296083,3.51902,2.7266388,5.2737513,2.73423E-07
ASHGV40051006,2.3219675,down,G001505,1300,chr1,-,31852670,31866110,4.813961,6.328577,4.788065,7.5307198,6.7436314,7.2563386,0.055155254
ASHGV40003459,2.4094342,down,HCG18,6820,chr6,-,30255173,30294933,7.8017445,9.031126,6.2232795,8.410012,8.911816,9.34429,0.038057094
ASHGV40030597,4.2249543,down,LINC00652,1397,chr20,-,18768614,18774626,4.5984936,4.7154937,2.4889095,4.4672213,3.8906302,6.1110854,0.00097936
ASHGV40006841,3.2559488,down,LOC100507144,1123,chr11,-,35154196,35159579,3.3424602,5.527039,2.3237648,3.3503616,2.3931308,5.0904293,0.018647442
ASHGV40048502,2.1474423,down,G078232,6641,chr7,+,134045589,134074939,3.8486202,3.7642221,3.077014,4.2699113,4.285448,4.9516625,0.001046709
ASHGV40004908,2.1640518,down,RP11-525A16.4,209,chr10,-,112234861,112255962,2.3348548,10.516485,5.900808,7.0865984,2.324807,6.7464457,0.492021148
ASHGV40033836,2.0877221,down,CTA-268H5.12,321,chr22,+,45574870,45575191,3.1801069,4.138612,4.121933,4.8584046,3.9583302,5.113407,0.004124118
ASHGV40011621,22.8816905,down,G018817,9679,chr12,+,65952405,65963849,5.195101,3.6516535,2.3237648,4.6572995,4.8975925,8.661204,2.54553E-05
ASHGV40031591,3.9333909,down,RN7SKP173,315,chr20,+,37390170,37390485,3.190568,8.011746,2.3237648,5.4915476,4.0766377,6.5946264,0.08279336
ASHGV40059115,2.8741392,down,G084653,382,chr9,+,43580987,43589578,4.5891075,4.363789,4.4681325,4.968008,4.1945734,6.039852,2.58438E-06
ASHGV40050807,6.4113501,down,G081398,2681,chr8,+,72965951,72973412,6.6317053,5.3512983,4.4083457,5.5177097,4.86775,8.03599,9.4548E-05
ASHGV40054063,2.7609344,down,RP11-167P23.2,293,chrX,-,55681141,55683447,5.5034904,2.7372458,4.0413256,2.3474622,4.822233,5.355508,0.040480954
ASHGV40011193,2.1272872,down,G017484,3161,chr12,+,28126906,28130170,11.001555,9.327202,8.350339,10.336536,9.439679,10.780077,0.043358648
ASHGV40053261,3.6010528,down,RP11-308N19.1,1686,chr9,+,109040672,109367076,3.7229166,2.898817,3.5500002,4.562043,4.481411,5.6914563,0.00033387
ASHGV40029158,4.1675014,down,G044641,1253,chr2,+,89366339,89382044,5.2236595,5.787736,4.8127437,5.4806776,4.9312377,7.3063936,2.86936E-06
ASHGV40057216,4.1426249,down,EGFL8,1335,chr6,+,32132381,32136062,5.5487175,5.0672507,5.1598516,5.6201773,5.1245055,7.3546457,1.0691E-07
ASHGV40045280,2.066643,down,LOC100506804,1297,chr6,+,75994729,76001580,6.3341584,7.7700825,5.195101,7.433482,7.72398,7.93865,0.068323294
ASHGV40045280,2.066643,down,LOC100506804,1297,chr6,+,75994729,76001580,6.3341584,7.7700825,5.195101,7.433482,7.72398,7.93865,0.068323294
ASHGV40059963,3.3626555,down,uc.154,203,chr5,+,72210014,72210217,12.143869,12.993097,12.289569,12.483093,13.137452,14.359017,1.90039E-05
ASHGV40007824,3.2646651,down,SENCR,1319,chr11,-,128561566,128565918,7.1296816,11.59122,4.5572615,12.689885,5.3757668,9.975698,0.32938397
ASHGV40007824,3.2646651,down,SENCR,1319,chr11,-,128561566,128565918,7.1296816,11.59122,4.5572615,12.689885,5.3757668,9.975698,0.32938397
ASHGV40052196,4.8249026,down,G009058,696,chr10,-,32419723,32422318,4.194039,2.3294015,3.5997412,2.3474622,2.324807,5.22959,0.00042448
ASHGV40028820,6.8422961,down,XLOC_001460,422,chr2,+,47090677,47102328,5.5103383,5.9899235,4.843228,8.0602865,6.080051,8.871246,0.00086373
ASHGV40031752,3.8956967,down,LINC01273,705,chr20,+,48789106,48793208,7.1674542,8.318574,7.645085,7.7120485,6.7803965,9.486593,6.80119E-05
ASHGV40051048,2.0644042,down,RP11-1C8.5,4597,chr8,+,104476616,104481213,4.4076843,2.4515595,4.8140926,3.2629626,4.9785657,5.0286984,0.063653404
ASHGV40033552,2.1805481,down,CTA-445C9.14,981,chr22,+,26908520,26909878,7.2905245,7.2500935,7.5307198,8.171831,8.691537,8.911632,0.003849749
ASHGV40033552,2.1805481,down,CTA-445C9.14,981,chr22,+,26908520,26909878,7.2905245,7.2500935,7.5307198,8.171831,8.691537,8.911632,0.003849749
ASHGV40007803,5.5576219,down,RP11-673E11.2,1909,chr11,-,125970399,125972308,2.7952428,6.5381627,2.394819,3.2797925,4.171716,6.3104143,0.010015929
ASHGV40047691,2.3982931,down,RP11-265E18.1,668,chr7,+,32885005,32885673,13.000311,12.90551,11.898192,12.63055,13.180077,13.984936,0.000497644
ASHGV40051636,13.5532744,down,G084241,2071,chr9,-,31290738,31294126,5.8034472,6.130145,5.5649667,6.550203,5.0585904,9.58204,4.06405E-07
ASHGV40037491,3.1783064,down,G061076,4721,chr4,-,53334109,53376362,6.89605,7.038499,3.2178397,6.825221,3.4259977,7.1489797,0.095405242
ASHGV40039955,2.702829,down,G064783,4298,chr5,-,14016296,14037507,3.2175455,5.1891465,9.232923,6.6136184,4.5862303,7.202363,0.198696761
ASHGV40043193,3.3140958,down,XLOC_005664,249,chr6,-,28756564,28757297,3.235809,6.697983,4.6026325,4.742471,4.690428,6.52248,0.014031578
ASHGV40014987,48.489308,down,G024595,1017,chr14,+,51771342,51832598,5.1058784,4.247015,3.5538883,3.4345462,2.7136433,9.410589,7.22164E-07
ASHGV40013551,2.2832539,down,LINC00440,734,chr13,+,89925456,89932494,3.5643272,4.3124685,4.6773605,2.3474622,4.227425,5.0169,0.019935211
ASHGV40033060,21.1537706,down,G053480,3313,chr22,-,32348974,32354114,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.734901,9.64913E-22
ASHGV40012216,2.2666211,down,RP11-344P13.1,426,chr1,-,121315743,121322322,5.2954264,4.13899,5.4111695,5.2780123,5.4091535,6.2870936,0.001273938
ASHGV40034129,2.8874627,down,RBMS3-AS3,880,chr3,-,29305684,29322430,4.762785,6.351779,6.502701,7.088243,5.395324,7.5499687,0.00621334
ASHGV40060750,9.2780205,down,uc.75,236,chr2,+,145145849,145146085,3.244247,4.382781,6.869771,2.8990378,4.946681,7.6823206,0.001866507
ASHGV40019041,3.6535236,down,CTC-527H23.3,539,chr16,+,48671053,48672630,7.4561415,6.8269973,6.516142,7.9432497,6.5969768,8.93719,0.000134641
ASHGV40037337,11.7696341,down,G060458,4920,chr4,-,26758373,26763293,2.3348548,5.6544614,2.3237648,2.3474622,2.324807,6.5540676,0.000682559
ASHGV40003415,2.3689537,down,ZFAS1,695,chr20,+,47894714,47905795,10.548466,11.992388,9.772614,10.433155,11.174942,12.028563,0.010590143
ASHGV40018815,9.8471821,down,G030143,2065,chr16,+,23047625,23071576,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,5.631769,9.69476E-21
ASHGV40057208,2.271399,down,HCP5,2547,chr6,+,31430956,31433586,10.636286,9.564518,11.113847,8.915015,7.7172832,10.772971,0.087205988
ASHGV40051286,2.1805457,down,LINC01591,1260,chr8,+,136246373,136311962,7.389018,2.4920766,2.3237648,4.8203125,2.324807,4.994685,0.292922982
ASHGV40010388,2.2161545,down,G019473,4261,chr12,-,92309310,92333373,5.534523,6.04218,2.8292725,4.7732887,3.9875734,5.781426,0.07858626
ASHGV40057816,2.7934291,down,RP11-356J5.12,597,chr11,+,112163295,112164839,12.788573,10.878263,9.249742,11.771831,9.851925,12.390104,0.048780692
ASHGV40040997,3.4243541,down,XLOC_000744,420,chr1,-,24863137,24865371,9.866321,2.3294015,10.582414,10.076839,9.605715,10.26797,0.284746425
